gene_name,gene_id,is_Secreted,State_Change_Region,CellType_Specific_Region,Spearman_Rho,P_Value,FDR,log2FoldChange,DEG_padj,Promoter_Meth_Healthy,Promoter_Meth_Altered,Delta_Promoter_Meth,DMR_Status,DMR_Meth_Healthy,DMR_Meth_Altered
OR4K14,ENSG00000169484.4,False,None,PT_Euchromatin,,,,,,0.6726584673604541,0.6135338345864662,-0.05912463277398794,None,,
OR4K13,ENSG00000176253.4,False,None,PT_Euchromatin,,,,0.0071370249334455,,0.8676056338028169,0.8543046357615894,-0.013300998041227419,None,,
OR4L1,ENSG00000176246.1,False,None,PT_Euchromatin,,,,,,0.48683274021352313,0.4805936073059361,-0.006239132907587042,None,,
OR4K17,ENSG00000176230.7,False,None,PT_Euchromatin,,,,-0.0041546581886343,,0.6305625524769102,0.610803324099723,-0.019759228377187132,None,,
OR4N5,ENSG00000184394.3,False,None,PT_Euchromatin,,,,0.0119109989996589,,0.841688654353562,0.9190283400809717,0.07733968572740968,None,,
OR11G2,ENSG00000196832.5,False,None,PT_Euchromatin,0.059884994593108,0.6172886782475304,0.8014886107851297,0.083967373816676,,0.6118721461187214,0.516,-0.09587214611872141,None,,
OR11H6,ENSG00000176219.3,False,None,None,,,,0.0071370249334455,,0.49303621169916434,0.4945770065075922,0.0015407948084278367,None,,
OR11H7,ENSG00000258806.2,False,None,None,,,,,,0.7081681205392546,0.6899408284023668,-0.018227292136887785,None,,
OR11H4,ENSG00000176198.4,False,None,None,,,,-0.0396166056984736,,0.9189686924493554,0.9211180124223602,0.0021493199730048262,None,,
TTC5,ENSG00000136319.12,False,None,None,0.2130754419250232,0.0723260104874219,0.2758876833731202,-0.0606713838583836,0.859257537814998,0.12405848471422241,0.11785714285714285,-0.006201341857079559,None,,
CCNB1IP1,ENSG00000100814.18,False,None,None,0.0185311716797051,0.8772127760989532,0.9432862737619536,0.137044979464876,0.608484631250445,0.2673960612691466,0.2806047197640118,0.013208658494865189,None,,
PARP2,ENSG00000129484.14,False,None,None,-0.220425149052892,0.0628019301709863,0.2576181797134074,0.164902284577991,0.61447287162491,0.005591500918603723,0.005334281650071123,-0.0002572192685325993,None,,
TEP1,ENSG00000129566.13,False,None,None,0.0082911302880677,0.9448921372410368,0.9755918856511394,0.189453147122896,0.517350269777512,0.04665959703075292,0.05468916898098697,0.00802957195023405,None,,
KLHL33,ENSG00000185271.9,False,None,None,-0.1397494701939489,0.2416727417124287,0.5004581239975405,0.0569577961727729,,0.965793693212186,0.9649122807017544,-0.0008814125104316117,None,,
OSGEP,ENSG00000092094.11,False,None,None,0.003584014487073,0.9761633829967796,0.989431554008858,-0.119931281152986,0.680723190037861,0.006616638424917292,0.004787482484820177,-0.0018291559400971146,None,,
APEX1,ENSG00000100823.12,False,None,None,0.0491687148756525,0.6816909108287836,0.8402882682258268,-0.240933246447239,0.353115238572847,0.006262525050100201,0.0062352941176470585,-2.7230932453142093e-05,None,,
PIP4P1,ENSG00000165782.11,False,None,None,0.2083204522527859,0.0790811622422194,0.2880480059259643,0.138591889585949,0.648713995051382,0.07191398721979916,0.06672571597283732,-0.005188271246961848,None,,
PNP,ENSG00000198805.13,False,None,None,-0.163197842599681,0.1707659880647283,0.4201958755699599,0.524368810388392,0.0924992101267094,0.02330293819655522,0.024822219240574265,0.0015192810440190462,None,,
RNASE10,ENSG00000182545.7,True,None,None,-0.0277122307784829,0.8172565143369477,0.9151452268313413,0.0050837414602627,,0.8729582577132486,0.8703612073231074,-0.0025970503901412423,None,,
RNASE9,ENSG00000188655.10,True,None,None,,,,0.019885599626458,,0.9726027397260274,0.9640718562874252,-0.0085308834386022,None,,
ENSG00000259060,ENSG00000259060.7,False,None,None,,,,,,0.02638101983002833,0.03488989121782966,0.008508871387801334,None,,
RNASE11,ENSG00000173464.16,True,None,None,0.1128883591563187,0.3450942282366585,0.600391368235687,0.0126261954514838,,0.027759542342680295,0.03679165491965041,0.009032112576970116,None,,
RNASE12,ENSG00000258436.2,True,None,None,,,,,,0.8500471549827099,0.8523206751054853,0.0022735201227753743,None,,
OR6S1,ENSG00000181803.3,False,None,None,,,,,,0.9143239625167336,0.934934934934935,0.020610972418201312,None,,
ANG,ENSG00000214274.10,True,None,None,0.000859229084447,0.9942846422773202,0.9975330583216931,-0.0467864139042975,0.899650432461691,0.0083311861204157,0.009121459433509362,0.0007902733130936614,None,,
RNASE4,ENSG00000258818.4,True,None,None,-0.0210092766423999,0.8609468865963721,0.9351362795274198,-0.0469290197247979,0.89726358665744,0.013614494830586549,0.012903225806451613,-0.0007112690241349359,None,,
ENSG00000259171,ENSG00000259171.1,False,None,None,,,,,,0.015296367112810707,0.013666072489601902,-0.0016302946232088049,None,,
EDDM3A,ENSG00000181562.5,True,None,None,0.1380880474306989,0.2473700930254432,0.5065769021936612,0.049762904892254,,0.8563028298419698,0.8868347338935574,0.030531904051587566,None,,
EDDM3B,ENSG00000181552.4,True,None,None,,,,-0.0031775340413021,,0.860114404576183,0.859463850528026,-0.0006505540481570593,None,,
RNASE6,ENSG00000169413.3,True,None,None,0.3210971811431649,0.0059568475976745,0.0942675960120208,-0.0276560300590243,0.959874181211917,0.6728280961182994,0.7134670487106017,0.040638952592302324,None,,
RNASE1,ENSG00000129538.14,True,None,None,0.2747746922724448,0.0194969113096719,0.1510948981435114,-0.0047193065946756,0.989463139238557,0.8517409210033695,0.8741406663141195,0.022399745310749952,None,,
RNASE3,ENSG00000169397.4,True,None,None,,,,0.0084340691131185,,0.6845238095238095,0.7138103161397671,0.029286506615957553,None,,
RNASE2,ENSG00000169385.3,True,None,None,,,,0.0478400382992768,,0.700355871886121,0.706875753920386,0.006519882034265012,None,,
METTL17,ENSG00000165792.18,True,None,None,-0.0248733908642031,0.8357006396754829,0.9222286798629812,0.0599376296717165,0.862815512901515,0.1815831058755926,0.19466185029098937,0.013078744415396776,None,,
SLC39A2,ENSG00000165794.10,False,None,None,,,,0.005362483002055,,0.8424543946932007,0.8633879781420765,0.020933583448875748,None,,
NDRG2,ENSG00000165795.25,False,None,None,0.0738604275861331,0.5374979487340774,0.7482768165474408,-0.105020280548799,0.760429123420324,0.03475238922675934,0.024455857177794083,-0.01029653204896526,PT_Altered_Hypo,0.8526645768025078,0.7219730941704036
TPPP2,ENSG00000179636.15,False,None,None,-0.1664222934881946,0.1623563485200985,0.4097555686878713,0.0179520182343789,,0.5674978503869303,0.5525054466230936,-0.014992403763836704,None,,
RNASE13,ENSG00000206150.4,True,None,None,,,,0.0102968469957871,,0.9512055109070034,0.943767572633552,-0.0074379382734514055,None,,
RNASE7,ENSG00000165799.5,True,None,None,0.0499446998840127,0.6769432156995769,0.8373440148605364,-0.0031775340413021,,0.7790933694181326,0.7101226993865031,-0.06897067003162949,None,,
RNASE8,ENSG00000173431.2,True,None,None,,,,,,0.9240556660039762,0.906993006993007,-0.01706265901096915,None,,
ARHGEF40,ENSG00000165801.10,False,None,None,0.033527877459716,0.7797897580720266,0.895366221979708,-1.07779890662941,0.0016489328227128,0.03368393023565437,0.05317744672826702,0.019493516492612648,PT_Altered_Hypo,0.8526645768025078,0.7219730941704036
ZNF219,ENSG00000165804.16,False,None,None,0.1570359895994977,0.1877165816666179,0.4405965693693462,-0.785294810782748,0.010958559661842,0.5042948185092824,0.5751275009807768,0.07083268247149443,None,,
